#SampleID,ERR209679_1_kneaddata_taxonomic_profile,ERR209680_1_kneaddata_taxonomic_profile,ERR209681_1_kneaddata_taxonomic_profile,ERR209684_1_kneaddata_taxonomic_profile,ERR209685_1_kneaddata_taxonomic_profile,ERR209690_1_kneaddata_taxonomic_profile,ERR209691_1_kneaddata_taxonomic_profile,ERR209692_1_kneaddata_taxonomic_profile,ERR209693_1_kneaddata_taxonomic_profile,ERR209695_1_kneaddata_taxonomic_profile,ERR209696_1_kneaddata_taxonomic_profile,ERR209697_1_kneaddata_taxonomic_profile,ERR209698_1_kneaddata_taxonomic_profile,ERR209699_1_kneaddata_taxonomic_profile,ERR209700_1_kneaddata_taxonomic_profile,ERR209701_1_kneaddata_taxonomic_profile,ERR209706_1_kneaddata_taxonomic_profile,ERR209707_1_kneaddata_taxonomic_profile,ERR209708_1_kneaddata_taxonomic_profile,ERR209709_1_kneaddata_taxonomic_profile,ERR209710_1_kneaddata_taxonomic_profile,ERR209711_1_kneaddata_taxonomic_profile,ERR209715_1_kneaddata_taxonomic_profile,ERR209716_1_kneaddata_taxonomic_profile,ERR209717_1_kneaddata_taxonomic_profile,ERR209729_1_kneaddata_taxonomic_profile,ERR209730_1_kneaddata_taxonomic_profile,ERR209731_1_kneaddata_taxonomic_profile,ERR209732_1_kneaddata_taxonomic_profile,ERR209739_1_kneaddata_taxonomic_profile,ERR209740_1_kneaddata_taxonomic_profile,ERR209743_1_kneaddata_taxonomic_profile,ERR209744_1_kneaddata_taxonomic_profile,ERR209745_1_kneaddata_taxonomic_profile,ERR209746_1_kneaddata_taxonomic_profile
Bacteroides_sp_1_1_6,0.0,0.0,0.0,0.0,54.87506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_sp_2_1_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56028,1.57318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_stercoris,0.0,25.315260000000002,39.18112,0.0,0.0,24.85664,10.89152,27.076759999999997,27.278259999999996,22.64428,36.418279999999996,34.495979999999996,0.0,0.0,0.0,0.0,62.99251999999999,62.9512,0.0,0.0,0.0,0.0,5.27094,28.3779,28.39082,0.0,0.0,0.0,0.0,0.0,0.0,4.77616,0.0,28.30242,29.964920000000003
Bacteroides_thetaiotaomicron,0.0,0.0,0.0,41.1163,0.0,13.887820000000001,13.084019999999999,5.22382,5.148,4.15086,3.1866,3.6664800000000004,0.0,0.0,0.0,0.0,0.44564,0.45266000000000006,0.0,0.00868,0.0,0.0,7.22698,10.762039999999999,10.65254,0.0,0.0,0.0,0.0,0.0,0.0,2.0693599999999996,0.0,2.2721,2.5834200000000003
Bacteroides_uniformis,3.71978,26.504379999999998,28.7702,0.0,0.0,33.57022,15.24164,27.68768,27.6428,2.77936,11.080739999999999,11.59308,0.0,0.00502,0.0,0.00734,7.88718,7.896839999999999,0.0,0.008159999999999999,0.0,0.0,48.61144,13.70094,13.764660000000001,0.01546,0.01242,0.0,0.0,6.1264199999999995,6.1142,35.7091,0.0,25.50638,13.52126
Bacteroides_vulgatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.659740000000003,28.351190000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_vulgatus,0.18197,106.37908,85.85048,0.0,0.0,21.45932,61.40991999999999,18.75054,17.5423,35.81262,23.20936,24.21254,99.32392,103.00272,74.1861,76.1899,28.659740000000003,28.351190000000003,77.51106,77.96795999999999,143.13596,144.40516000000002,0.0,0.02286,0.01942,164.38732,164.74866,128.68074,141.9667,82.8569,84.55348000000001,23.92334,96.6542,9.1146,10.2623
Bacteroides_xylanisolvens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barnesiella_intestinihominis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44252,5.443980000000001,5.2811,0.0,0.0,21.9003,22.31306,1.72422,1.68956,0.0,0.0,0.0,0.0,5.45348,23.1369,23.21304,0.0,0.0,0.0,0.0,2.7702400000000003,2.8374200000000003,5.94592,0.0,9.85298,10.49488
Bifidobacterium_adolescentis,0.34121999999999997,0.0,0.0,0.0,0.0,0.8889799999999999,0.0,7.7482,9.12452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37618,1.57656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010740000000000001,0.0,0.0,0.0,4.29092,3.98786,0.0,0.0,0.0,0.0
